link,Production Budget,Running Time,Genre,Production Method,Production/Financing Companies,Production Countries,Languages,Release Date
https://www.the-numbers.com/movie/Penguin-Lessons-The-(2025)#tab=summary,,110 minutes,Drama,Live Action,"42,Rocket Science,Rolling Dice,Intake Films,Nostromo Pictures,Aperture Entertainment","United States,Spain","English,Spanish","March 28, 2025"
https://www.the-numbers.com/movie/Fox-Hunt-(2025-China)#tab=summary,,105 minutes,Action,Live Action,,China,Mandarin,"April 04, 2025"
https://www.the-numbers.com/movie/Noise-(2025-South-Korea)#tab=summary,,93 minutes,Thriller/Suspense,Live Action,,Republic of Korea,Korean,"June 25, 2025"
https://www.the-numbers.com/movie/Chosen-The-Last-Supper-Part-3-(2025)#tab=summary,,,Drama,Live Action,,"United States,Canada",English,"April 11, 2025"
https://www.the-numbers.com/movie/Chosen-The-Last-Supper-Part-3-(2025)#tab=summary,,,Drama,Live Action,,"United States,Canada",English,"April 11, 2025"
https://www.the-numbers.com/movie/Chosen-The-Last-Supper-Part-3-(2025)#tab=summary,,,Drama,Live Action,,"United States,Canada",English,"April 11, 2025"
https://www.the-numbers.com/movie/Colorful-Stage-The-Movie-A-Miku-Who-Cant-Sing-(2025-Japan)#tab=summary,,105 minutes,Musical,Digital Animation,,Japan,Japanese,"January 17, 2025"
https://www.the-numbers.com/movie/Dark-Nuns-(2025-South-Korea)#tab=summary,,114 minutes,Horror,Live Action,,Republic of Korea,"Korean,English","January 24, 2025"
https://www.the-numbers.com/movie/You-Are-The-Best-(2025-China)#tab=summary,,144 minutes,Drama,Live Action,,China,Mandarin,"July 18, 2025"
https://www.the-numbers.com/movie/Cang-Mang-De-Tian-Ya-Shi-Wo-De-Ai-(2025-China)#tab=summary,,,Comedy,Live Action,,China,Mandarin,"May 01, 2025"
https://www.the-numbers.com/movie/Life-of-Chuck-The-(2025)#tab=summary,,110 minutes,Drama,Live Action,"Neon Films,Intrepid Pictures,Red Room Pictures",United States,English,"June 05, 2025"
https://www.the-numbers.com/movie/Presence-(2025)#tab=summary,"$2,000,000",85 minutes,Horror,Live Action,Neon Films,United States,English,"January 23, 2025"
https://www.the-numbers.com/movie/Hotline-Beijing-(2025-China)#tab=summary,,88 minutes,Documentary,Live Action,,China,Mandarin,"February 18, 2025"
https://www.the-numbers.com/movie/Sons-of-the-Neon-Night-(2025-Hong-Kong)#tab=summary,,132 minutes,Thriller/Suspense,Live Action,,Hong Kong,,"October 01, 2025"
https://www.the-numbers.com/movie/Alto-Knights-The-(2025)#tab=summary,"$45,000,000",123 minutes,Drama,Live Action,"Warner Bros.,Domain Entertainment",United States,English,"March 19, 2025"
https://www.the-numbers.com/movie/Io-Sono-La-Fine-Del-Mondo-(2025-Italy)#tab=summary,,,Comedy,Live Action,,Italy,Italian,"January 09, 2025"
https://www.the-numbers.com/movie/Three-Kingdoms-Starlit-Heroes-(2025-China)#tab=summary,,,Drama,Digital Animation,,China,Mandarin,"October 01, 2025"
https://www.the-numbers.com/movie/Na-derevnyu-dedushke-(2025-Russia)#tab=summary,,,Comedy,Live Action,,Russian Federation,Russian,"June 12, 2025"
https://www.the-numbers.com/movie/Dracula-A-Love-Tale-(2025-France)#tab=summary,,129 minutes,Horror,Live Action,,"France,United Kingdom",English,"July 30, 2025"
https://www.the-numbers.com/movie/Red-Silk-(2025-Russia)#tab=summary,,,Action,Live Action,,Russian Federation,Russian,"February 20, 2025"
